meta_entityId,meta_entityType,meta_originalEntityId,meta_timestamp,payload_ambient_temp_c,payload_inlet_temp_c,payload_server_workload_percent,results_ahu_usage_percent,results_calculated_pue,results_calculated_server_power_watts,results_chiller_usage_percent,results_cooling_strategy,results_cooling_unit_power_watts,results_outlet_temp_c,results_temp_deviation_c,results_total_energy_cost_usd
rack-129,datacenter_rack,rack-643,2025-01-27T18:00:00Z,26.31343993409177,22.20006601006863,56.39873697972185,52.52655851548812,1.7413928181828557,903.7044648505788,50.58210389953355,Eco Mode,670.0,30.89321486492311,2.31,0.08
rack-129,datacenter_rack,rack-644,2025-01-27T19:00:00Z,21.68615400766821,19.47103242204208,37.46308687874089,48.37156869013517,1.8199214451764074,670.7959686085129,38.619056935767325,Eco Mode,550.0,24.34122163300417,2.31,0.05
rack-129,datacenter_rack,rack-645,2025-01-27T20:00:00Z,21.368199467107573,21.34905870948632,64.67774545139879,38.73813585809402,1.6961459487282378,1005.5362690522052,63.17006380486175,Maintain,700.0,31.37592671624841,2.63,0.1
rack-130,datacenter_rack,rack-646,2025-01-27T21:00:00Z,22.153709618609756,22.53563450358852,70.35909842374303,39.87390239234061,1.7253001066870781,1075.4169106120394,72.12141625733132,Increase Chiller,780.0,27.38451893934628,1.85,0.11
rack-130,datacenter_rack,rack-647,2025-01-27T22:00:00Z,27.47399247124881,21.84825900245153,60.06913678320656,57.77644146764805,1.8747427575160645,948.8503824334406,67.45344453853158,Reduce AHU,830.0,27.53366618173445,3.47,0.07
rack-130,datacenter_rack,rack-648,2025-01-27T23:00:00Z,22.28739465463167,23.310454324692035,80.26652608767537,41.05797832043263,1.6598298985417992,1197.278270878407,73.67536179896415,Reduce AHU,790.0,28.88283119103462,1.71,0.07
rack-130,datacenter_rack,rack-649,2025-01-28T00:00:00Z,24.147729842531223,22.83545962386084,68.87641053428862,50.10241020217208,1.7945667904475036,1057.17984957175,74.07327477718161,Maintain,840.0,23.48779931767445,0.15,0.12
rack-130,datacenter_rack,rack-650,2025-01-28T01:00:00Z,23.61721449278568,21.880266357791346,73.74329557605901,43.11012594773262,1.7788423200410786,1117.042535585526,82.26066993592451,Reduce AHU,870.0,25.542970072608,0.38,0.09
rack-131,datacenter_rack,rack-651,2025-01-28T02:00:00Z,22.47828891646397,23.041885724639044,100.0,46.674382686491874,1.7152777777777777,1440.0,100.0,Maintain,1030.0,28.088339668284963,1.52,0.14
rack-131,datacenter_rack,rack-652,2025-01-28T03:00:00Z,24.992915321143204,20.54670289746497,61.3461881611854,48.47144268584988,1.8190278928975512,964.5581143825805,67.97902949988827,Eco Mode,790.0,28.389120655011343,0.99,0.1
rack-131,datacenter_rack,rack-653,2025-01-28T04:00:00Z,21.62462627974432,22.32526680864597,62.542384047776814,47.24453435169762,1.7658755870631722,979.2713237876548,64.57721959885622,Eco Mode,750.0,30.461426983569,2.38,0.11
rack-131,datacenter_rack,rack-654,2025-01-28T05:00:00Z,29.993367995513797,21.26200860822355,52.2226535405057,62.70675284017668,1.879931949673744,852.3386385482202,54.07104426513391,Reduce AHU,750.0,28.5252637975985,5.99,0.09
rack-131,datacenter_rack,rack-655,2025-01-28T06:00:00Z,23.366323785357054,20.985137819156204,45.82596886329412,51.61314718850217,1.7367583040566243,773.6594170185177,39.4291864157081,Reduce AHU,570.0,25.354560756422032,0.63,0.08
rack-132,datacenter_rack,rack-656,2025-01-28T07:00:00Z,22.577723637882244,19.523367054101445,28.18672035518305,48.02924720431699,1.7724134714858382,556.6966603687515,24.04113011256437,Increase Chiller,430.0,23.453507962707995,1.42,0.04
rack-132,datacenter_rack,rack-657,2025-01-28T08:00:00Z,23.128853601432635,21.478578297655453,75.36518187855633,46.99421707704814,1.7739722033861807,1136.991737106243,80.11310770064354,Reduce AHU,880.0,26.041250027708035,0.87,0.09
rack-132,datacenter_rack,rack-658,2025-01-28T09:00:00Z,28.06127119196499,23.596883219189177,75.94215271487745,58.52299158460228,1.760430697826813,1144.0884783929928,72.79680231297903,Eco Mode,870.0,29.89022858325465,4.06,0.11
rack-132,datacenter_rack,rack-659,2025-01-28T10:00:00Z,23.47738679101252,23.40460358495693,73.05478070484456,50.62125285896568,1.793812732973526,1108.573802669588,78.2231591119747,Boost All,880.0,27.82082995173052,0.52,0.07
rack-132,datacenter_rack,rack-660,2025-01-28T11:00:00Z,21.576941581918884,21.402239980820504,62.42774873603362,43.20830312638654,1.7669799313558834,977.8613094532135,66.3802528899696,Increase Chiller,750.0,23.411030445020877,2.42,0.09
rack-133,datacenter_rack,rack-661,2025-01-28T12:00:00Z,29.080888656172625,20.66864793315436,60.6975620120598,55.52016710042721,1.7631353261319438,956.5800127483355,56.41865730647507,Eco Mode,730.0,25.022157494277696,5.08,0.09
rack-133,datacenter_rack,rack-662,2025-01-28T13:00:00Z,26.066850724425777,24.6013113106346,83.37000279347964,49.831849520398364,1.7284788914895135,1235.4510343597997,81.46262241577432,Eco Mode,900.0,26.988982278037128,2.07,0.1
rack-133,datacenter_rack,rack-663,2025-01-28T14:00:00Z,23.693490138848336,20.84860226880221,66.5711511083294,49.87501114804169,1.6901075406668276,1028.8251586324518,57.18054664027712,Increase Chiller,710.0,25.30967465495832,0.31,0.08
rack-133,datacenter_rack,rack-664,2025-01-28T15:00:00Z,21.23249407978339,22.594251233047054,68.55729971133985,42.084231508932646,1.645617763857764,1053.25478644948,59.08711959344393,Boost All,680.0,25.801247167713704,2.77,0.07
rack-133,datacenter_rack,rack-665,2025-01-28T16:00:00Z,28.357483261671945,19.86872197325774,44.6874809339879,60.15632936088997,1.829322729176637,759.6560154880511,41.60113465588236,Maintain,630.0,23.972308175315845,4.36,0.07
rack-134,datacenter_rack,rack-666,2025-01-28T17:00:00Z,20.95717530618204,21.17161901258835,69.75975923564596,46.159191653485685,1.6834917757381758,1068.0450385984454,62.24903002159566,Increase Chiller,730.0,29.582470092192853,3.04,0.1
rack-134,datacenter_rack,rack-667,2025-01-28T18:00:00Z,27.130225337380825,22.98014150992123,74.9418939055462,58.27414401339215,1.7245190440226652,1131.7852950382182,66.62208511651482,Reduce AHU,820.0,30.534225052932776,3.13,0.07
rack-134,datacenter_rack,rack-668,2025-01-28T19:00:00Z,21.46145777102774,20.95686086113923,61.54531461277774,41.41067598025182,1.6514945177421294,967.0073697371662,52.41914359753163,Eco Mode,630.0,22.105255095862407,2.54,0.09
rack-134,datacenter_rack,rack-669,2025-01-28T20:00:00Z,25.91604395408648,22.93867957302889,68.75778069888327,54.968001055262576,1.71041516771962,1055.7207025962641,59.27502076619626,Maintain,750.0,27.92932852591789,1.92,0.1
rack-134,datacenter_rack,rack-670,2025-01-28T21:00:00Z,24.392528981239828,23.06307156628108,79.25493609187885,49.35907895476838,1.6836390821755562,1184.8357139301097,70.13795608366433,Maintain,810.0,28.68434311124965,0.39,0.1
rack-135,datacenter_rack,rack-671,2025-01-28T22:00:00Z,26.83337808048431,21.91486663524594,67.608867246409,55.86975695898116,1.8256615081117955,1041.5890671308307,72.56602935619003,Reduce AHU,860.0,25.973018342408363,2.83,0.12
rack-135,datacenter_rack,rack-672,2025-01-28T23:00:00Z,26.583214917592635,20.554903873672338,68.52224350343181,55.455239274498176,1.7503631222577303,1052.8235950922112,64.49906956288783,Boost All,790.0,24.900400530632677,2.58,0.08
rack-135,datacenter_rack,rack-673,2025-01-29T00:00:00Z,19.864142578249705,19.73895783042004,49.723170747713496,38.52185617754631,1.7181153729740568,821.595000196876,50.13676335335282,Boost All,590.0,27.58590626165825,4.14,0.08
rack-135,datacenter_rack,rack-674,2025-01-29T01:00:00Z,24.46516991894611,21.259982832079334,50.0867457118202,51.24298858027351,1.7263333605528812,826.0669722553885,43.41762727277791,Eco Mode,600.0,27.99818070701745,0.47,0.07
rack-135,datacenter_rack,rack-675,2025-01-29T02:00:00Z,22.29712031218788,20.778224485432865,47.77919214358497,47.72851115657445,1.7271049111254595,797.6840633660951,42.40702951681481,Boost All,580.0,22.64272261969163,1.7,0.07
rack-136,datacenter_rack,rack-676,2025-01-29T03:00:00Z,19.774301442014387,23.661901453425724,93.35556408203188,39.23585153921185,1.7362287827100495,1358.273438208992,100.0,Increase Chiller,1000.0,30.39261791214086,4.23,0.15
rack-136,datacenter_rack,rack-677,2025-01-29T04:00:00Z,19.102231875653374,22.03597459133235,78.25427670114618,33.668133697799234,1.6311152060207363,1172.527603424098,71.6202527895165,Boost All,740.0,26.235027334591425,4.9,0.09
rack-136,datacenter_rack,rack-678,2025-01-29T05:00:00Z,20.152966596262445,23.70726325036047,94.6653761489938,36.44906182431016,1.6912186932248652,1374.3841266326237,95.5326206343547,Increase Chiller,950.0,29.88286759419613,3.85,0.12
rack-136,datacenter_rack,rack-679,2025-01-29T06:00:00Z,25.40881469795294,20.85487820599036,68.29805580210052,53.06501737247245,1.7618568110972066,1050.0660863658363,67.4474811547112,Boost All,800.0,26.49127837297228,1.41,0.1
rack-136,datacenter_rack,rack-680,2025-01-29T07:00:00Z,29.90292945082744,21.10266514192916,73.44971392809593,57.87230663729382,1.835255707788282,1113.43148131558,80.51684141614993,Maintain,930.0,25.99251847698721,5.9,0.1
rack-137,datacenter_rack,rack-681,2025-01-29T08:00:00Z,25.61902188564075,15.245929719212002,10.0,46.247672902686006,2.171171171171171,333.0,20.0,Maintain,390.0,19.481952060275447,1.62,0.05
rack-137,datacenter_rack,rack-682,2025-01-29T09:00:00Z,19.055426501768395,22.763280873577745,84.62612344471884,38.33877432144002,1.751458157566614,1250.9013183700417,93.75685326513094,Boost All,940.0,28.804978090057038,4.94,0.14
rack-137,datacenter_rack,rack-683,2025-01-29T10:00:00Z,26.428500876619204,20.08837159204456,66.63910107641388,53.99499218267191,1.8449383320906514,1029.6609432398907,74.99317895710006,Reduce AHU,870.0,28.350129533763678,2.43,0.12
rack-137,datacenter_rack,rack-684,2025-01-29T11:00:00Z,21.70568935831192,21.38809141629668,54.173642553023925,40.3048359007116,1.798780555675568,876.3358034021943,62.59154608124732,Increase Chiller,700.0,25.733907479205005,2.29,0.1
rack-137,datacenter_rack,rack-685,2025-01-29T12:00:00Z,22.257411810576485,18.57887293120872,48.31068570843608,49.10456929239311,1.8455382697736635,804.2214342137638,54.81700629738546,Eco Mode,680.0,21.27199667865617,1.74,0.08
rack-138,datacenter_rack,rack-686,2025-01-29T13:00:00Z,20.48113203724302,21.160100414984985,67.24471855303969,39.96755456618435,1.6653103090159747,1037.110038202388,61.1186598123553,Eco Mode,690.0,27.343432572075884,3.52,0.06
rack-138,datacenter_rack,rack-687,2025-01-29T14:00:00Z,26.282602201412047,22.047598169257927,60.3929451416814,56.96533805232127,1.7976212204464557,952.8332252426812,59.5358592323729,Boost All,760.0,25.18591645005737,2.28,0.1
rack-138,datacenter_rack,rack-688,2025-01-29T15:00:00Z,28.47485281443984,21.829613385485374,51.95020652618209,52.87190497602855,1.8598477190443659,848.9875402720398,58.68442934950163,Boost All,730.0,28.46958877818808,4.47,0.11
rack-138,datacenter_rack,rack-689,2025-01-29T16:00:00Z,20.053666640443318,20.51106152863068,49.176893718564784,41.679599212814566,1.6504058713279026,814.8757927383468,40.39117785140044,Boost All,530.0,26.72623165549715,3.95,0.08
rack-138,datacenter_rack,rack-690,2025-01-29T17:00:00Z,23.261854661677543,23.671671137336297,65.66167537650657,44.57038611034834,1.7664803541593304,1017.6386071310308,69.24550635601642,Reduce AHU,780.0,29.70319080345208,0.74,0.1
rack-139,datacenter_rack,rack-691,2025-01-29T18:00:00Z,27.68114983633122,20.314741884542304,47.438889713999,56.85023862939879,1.7813500873602235,793.4983434821876,41.41901901331455,Boost All,620.0,28.745918005234486,3.68,0.09
rack-139,datacenter_rack,rack-692,2025-01-29T19:00:00Z,22.706935337581687,19.650119767632468,48.11794277053953,44.049749430114666,1.7233266776934288,801.8506960776363,45.07585730383835,Eco Mode,580.0,24.524820746763982,1.29,0.05
rack-139,datacenter_rack,rack-693,2025-01-29T20:00:00Z,24.675482109988884,26.42611904531286,100.0,53.36291977320592,1.6875,1440.0,90.18979659802643,Boost All,990.0,32.38170424410214,0.68,0.11
rack-139,datacenter_rack,rack-694,2025-01-29T21:00:00Z,18.0,19.047474055873145,56.19203377874269,37.52144230034926,1.6436134568898895,901.1620154785351,48.54903286202093,Reduce AHU,580.0,25.06261611487465,6.0,0.06
rack-139,datacenter_rack,rack-695,2025-01-29T22:00:00Z,18.0,25.553702227170344,100.0,39.41515094581907,1.6944444444444444,1440.0,100.0,Maintain,1000.0,31.735091035875826,6.0,0.13
rack-140,datacenter_rack,rack-696,2025-01-29T23:00:00Z,27.05590640654081,19.25105246377432,53.44946049354905,49.80858662502425,1.7723980766040843,867.4283640706533,52.56122773530488,Eco Mode,670.0,28.338692764143588,3.06,0.09
rack-140,datacenter_rack,rack-697,2025-01-30T00:00:00Z,25.30217794205808,25.581368337615768,100.0,51.25535749730213,1.7361111111111112,1440.0,100.0,Eco Mode,1060.0,31.904108095214724,1.3,0.15
rack-140,datacenter_rack,rack-698,2025-01-30T01:00:00Z,25.180267503033303,19.547156301737942,45.472200556801326,46.73020667473975,1.727926852884759,769.3080668486563,40.8747594130037,Eco Mode,560.0,24.941440356895583,1.18,0.08
rack-140,datacenter_rack,rack-699,2025-01-30T02:00:00Z,20.733228289161016,19.68284265914732,39.32492188670778,40.08440183145576,1.706360738890947,693.6965392065056,36.30076793047074,Boost All,490.0,26.694403660461997,3.27,0.06
rack-140,datacenter_rack,rack-700,2025-01-30T03:00:00Z,25.72383606976395,19.794388431454976,49.270301991884175,47.28411153886078,1.7475263789940874,816.0247145001754,47.11969180895218,Reduce AHU,610.0,23.389686046730933,1.72,0.05
rack-141,datacenter_rack,rack-701,2025-01-30T04:00:00Z,25.90085032678813,20.525515428178927,72.15722630234757,52.82114240137185,1.820020241301755,1097.533883518875,79.49487479675898,Increase Chiller,900.0,25.70404000812982,1.9,0.11
rack-141,datacenter_rack,rack-702,2025-01-30T05:00:00Z,22.14138573694423,21.595301551524443,81.2638099519711,40.35063053202471,1.7192788188666945,1209.5448624092446,83.37195609202057,Boost All,870.0,27.763031495850825,1.86,0.12
rack-141,datacenter_rack,rack-703,2025-01-30T06:00:00Z,24.90947828841795,25.047600103145957,100.0,53.65260822818826,1.7291666666666667,1440.0,97.96593985733304,Reduce AHU,1050.0,27.96149386610669,0.91,0.12
rack-141,datacenter_rack,rack-704,2025-01-30T07:00:00Z,24.965722794086293,22.05939867277496,80.90285028448417,44.98195269861543,1.788313013292912,1205.1050584991553,90.02966611179583,Increase Chiller,950.0,26.51353548284368,0.97,0.12
rack-141,datacenter_rack,rack-705,2025-01-30T08:00:00Z,23.567973523727087,24.394447927801707,84.19421684572445,49.36902398726329,1.7145214793055574,1245.5888672024107,80.14732910385484,Eco Mode,890.0,27.716574373757567,0.43,0.07
rack-142,datacenter_rack,rack-706,2025-01-30T09:00:00Z,25.98728301148464,23.98643825081173,94.97872883698967,49.25199683866933,1.7255638978104606,1378.2383646949731,94.15785796733958,Maintain,1000.0,30.26538824288601,1.99,0.09
rack-142,datacenter_rack,rack-707,2025-01-30T10:00:00Z,25.910913571058813,16.783712306743283,45.90368011531602,49.1713709226852,1.8649455154206367,774.615265418387,53.47458370145395,Reduce AHU,670.0,21.55664824622952,1.91,0.1
rack-142,datacenter_rack,rack-708,2025-01-30T11:00:00Z,25.216405693379883,24.568604351963483,91.87137414621102,46.83870707844551,1.6790954051008562,1340.0179019983957,84.55335235652869,Reduce AHU,910.0,30.983870256968626,1.22,0.08
rack-142,datacenter_rack,rack-709,2025-01-30T12:00:00Z,19.34205163025844,17.289432521505287,33.645712787624014,41.601010173713576,1.7373658761531212,623.8422672877754,30.971130240514505,Boost All,460.0,22.424595362237437,4.66,0.05
rack-142,datacenter_rack,rack-710,2025-01-30T13:00:00Z,25.44314802739746,17.080918927054938,16.833269070021082,51.70259311098481,2.0310533868469984,417.0492095612593,20.813433985762217,Reduce AHU,430.0,21.33757840237139,1.44,0.06
rack-143,datacenter_rack,rack-711,2025-01-30T14:00:00Z,24.98453671790065,24.148322718199918,82.04623639894663,51.33057371403833,1.7710171644479857,1219.1687077070437,85.04112544805668,Maintain,940.0,27.85051088596805,0.98,0.1
rack-143,datacenter_rack,rack-712,2025-01-30T15:00:00Z,27.35549900032899,21.0825517357445,53.40387896618515,59.30328567902369,1.8536481291982254,866.8677112840774,55.88661071879636,Maintain,740.0,27.51708449245274,3.36,0.11
rack-143,datacenter_rack,rack-713,2025-01-30T16:00:00Z,23.24345988843011,16.500890594758594,33.216760154202845,47.832077936577534,1.8406538251193405,618.5661498966949,34.82632362127149,Eco Mode,520.0,20.023989434413267,0.76,0.07
rack-143,datacenter_rack,rack-714,2025-01-30T17:00:00Z,27.56856068678251,24.290014906475157,87.92408294459031,53.39160091963016,1.7046254758766102,1291.4662202184609,80.9554349391783,Reduce AHU,910.0,31.69092646994476,3.57,0.1
rack-143,datacenter_rack,rack-715,2025-01-30T18:00:00Z,22.99494739167858,23.43998151281984,95.7291502144186,42.27552559110978,1.6991149468950235,1387.4685476373486,94.8404763364446,Boost All,970.0,28.11622555139036,1.01,0.15
rack-144,datacenter_rack,rack-716,2025-01-30T19:00:00Z,20.24370019518627,21.866847879972436,65.88933187710792,41.72684842407705,1.7055788280865314,1020.4387820884275,63.55017569177211,Increase Chiller,720.0,26.083803198097307,3.76,0.09
rack-144,datacenter_rack,rack-717,2025-01-30T20:00:00Z,25.29268230911805,22.0784236613995,65.80271981589907,53.78531458702959,1.7357460577883184,1019.3734537355585,59.79629616558484,Eco Mode,750.0,27.51923379992623,1.29,0.08
rack-144,datacenter_rack,rack-718,2025-01-30T21:00:00Z,24.37315552049977,22.785630275645904,70.9800016970787,52.53746765819597,1.812517181081886,1083.054020874068,76.57497808082441,Maintain,880.0,25.7308940859076,0.37,0.11
rack-144,datacenter_rack,rack-719,2025-01-30T22:00:00Z,22.23884372337572,26.65001855922823,91.51067299893658,42.23422521902289,1.7113007764701789,1335.58127788692,92.5778433374868,Increase Chiller,950.0,30.065797177102816,1.76,0.11
rack-144,datacenter_rack,rack-720,2025-01-30T23:00:00Z,22.466422539857984,19.819279106282075,44.870100330718266,43.78742250446187,1.6956273079425206,761.9022340678347,38.46749493377615,Eco Mode,530.0,27.492897967824945,1.53,0.06
rack-145,datacenter_rack,rack-721,2025-01-31T00:00:00Z,25.965593649553668,25.491241087898437,98.36787742696774,53.54961387991936,1.753560984643243,1419.9248923517032,100.0,Eco Mode,1070.0,29.28357230542606,1.97,0.15
rack-145,datacenter_rack,rack-722,2025-01-31T01:00:00Z,23.276031126580627,26.01316881840045,92.55188422870384,42.82546368334405,1.6674635805997193,1348.3881760130573,86.25957530239089,Increase Chiller,900.0,33.68395029594248,0.72,0.08
rack-145,datacenter_rack,rack-723,2025-01-31T02:00:00Z,20.79506654762268,21.88988662163198,70.63132804215633,42.82250826664564,1.7508583876225294,1078.765334918523,73.96068592906622,Increase Chiller,810.0,27.25398460181222,3.2,0.07
rack-145,datacenter_rack,rack-724,2025-01-31T03:00:00Z,18.0,20.625303228653014,53.18984123610152,32.79667162362254,1.6942555754260427,864.2350472040487,54.35177845892876,Increase Chiller,600.0,24.60880163566757,6.0,0.06
rack-145,datacenter_rack,rack-725,2025-01-31T04:00:00Z,26.311808827139256,22.42939138406245,82.14743621112731,49.91823866285685,1.7620368230676426,1220.4134653968658,84.57989221032537,Eco Mode,930.0,32.06863969700363,2.31,0.1
rack-146,datacenter_rack,rack-726,2025-01-31T05:00:00Z,18.528255319311864,21.89706625534881,74.75329481836754,37.803086403554005,1.7614220885901763,1129.4655262659207,84.27087632599265,Maintain,860.0,28.01659617247193,5.47,0.11
rack-146,datacenter_rack,rack-727,2025-01-31T06:00:00Z,26.366557794722198,20.778944060436448,65.0865765845574,55.50718022561564,1.8015319020284848,1010.5648919900561,67.16691011063847,Eco Mode,810.0,28.634532433020475,2.37,0.11
rack-146,datacenter_rack,rack-728,2025-01-31T07:00:00Z,22.448602343920317,24.47830296427926,90.87972613511168,49.472552076785206,1.730520355699001,1327.8206314618737,90.62558841674876,Boost All,970.0,24.47830296427926,1.55,0.11
rack-146,datacenter_rack,rack-729,2025-01-31T08:00:00Z,21.513565377059063,22.127132475781806,88.97567241406006,41.24595192314691,1.7129710598882542,1304.4007706929387,90.1523699459122,Increase Chiller,930.0,28.322565017313607,2.49,0.13
rack-146,datacenter_rack,rack-730,2025-01-31T09:00:00Z,18.0,22.70348731481067,73.47132129697867,37.100690410352,1.6554743658745363,1113.6972519528376,67.90327624379613,Eco Mode,730.0,27.025056536227712,6.0,0.08
rack-147,datacenter_rack,rack-731,2025-01-31T10:00:00Z,26.293392684817277,17.39748301521079,29.92589094024747,53.38324441993755,1.8822179243397177,578.0884585650439,30.84965993684517,Increase Chiller,510.0,23.92269435574177,2.29,0.05
rack-147,datacenter_rack,rack-732,2025-01-31T11:00:00Z,24.15463962678572,22.442570997837603,72.62470067110378,48.71595484746725,1.7976188768835408,1103.2838182545765,79.55995471869021,Boost All,880.0,26.69432304941384,0.15,0.11
rack-147,datacenter_rack,rack-733,2025-01-31T12:00:00Z,21.370198236417156,19.12675611676397,44.806885707786535,41.08810267928029,1.7357532928088137,761.1246942057744,44.66854753286543,Reduce AHU,560.0,23.80407216695382,2.63,0.06
rack-147,datacenter_rack,rack-734,2025-01-31T13:00:00Z,24.87437127472909,21.671457677991523,55.74547821068574,46.309327623408485,1.7257142122629978,895.6693819914346,51.766941247674765,Reduce AHU,650.0,29.58083963413775,0.87,0.08
rack-147,datacenter_rack,rack-735,2025-01-31T14:00:00Z,28.496436883504074,24.641176903088077,85.50898820866003,60.800794575150064,1.7608416638333368,1261.7605549665184,81.64278287716957,Maintain,960.0,26.353879920220983,4.5,0.09
rack-148,datacenter_rack,rack-736,2025-01-31T15:00:00Z,24.47847905939557,17.873306725620907,10.0,49.71772036324995,2.2312312312312312,333.0,20.0,Increase Chiller,410.0,26.028279535401136,0.48,0.04
rack-148,datacenter_rack,rack-737,2025-01-31T16:00:00Z,26.7989891098056,17.814775725523802,46.916270138766514,54.79512107204858,1.8893743769521023,787.0701227068281,53.10462947012691,Increase Chiller,700.0,24.673409117476613,2.8,0.06
rack-148,datacenter_rack,rack-738,2025-01-31T17:00:00Z,23.174355537233108,26.02773308683761,87.85477604080216,45.35713941627768,1.7128391459869485,1290.6137453018666,87.263293597968,Increase Chiller,920.0,31.133298550313047,0.83,0.13
rack-148,datacenter_rack,rack-739,2025-01-31T18:00:00Z,18.0,19.89703654638093,64.73745215258998,34.15334857339698,1.6658248378390283,1006.2706614768567,62.93559699388843,Maintain,670.0,22.1632464280286,6.0,0.1
rack-148,datacenter_rack,rack-740,2025-01-31T19:00:00Z,20.699596213370626,18.50665401724161,34.74799124397367,43.901030685234886,1.7373702297866893,637.4002923008761,31.75930755122079,Eco Mode,470.0,22.875654331203634,3.3,0.05
rack-149,datacenter_rack,rack-741,2025-01-31T20:00:00Z,21.01990002542759,20.86038618843479,66.07623179833891,39.71017244493352,1.6844374989360422,1022.7376511195687,62.37670674924516,Eco Mode,700.0,24.154981432063288,2.98,0.1
rack-149,datacenter_rack,rack-742,2025-01-31T21:00:00Z,21.5053730068696,23.2286131659592,88.1033749328652,41.2274976898106,1.7111542549231493,1293.6715116742419,88.89781253195645,Reduce AHU,920.0,27.30381807723143,2.49,0.11
rack-149,datacenter_rack,rack-743,2025-01-31T22:00:00Z,26.52983625449289,25.23402652754524,74.68954748911074,48.447396673477,1.7087916712535702,1128.681434116062,69.44264577402714,Maintain,800.0,27.401200654116437,2.53,0.11
rack-149,datacenter_rack,rack-744,2025-01-31T23:00:00Z,18.69501368890645,18.356848404804104,35.97425676181442,34.2706383022495,1.7663030692492931,652.4833581703174,40.7260445221733,Eco Mode,500.0,21.87625758588677,5.3,0.07
rack-149,datacenter_rack,rack-745,2025-02-01T00:00:00Z,27.1694430389894,19.119942029423164,47.40526378181556,52.56020472267757,1.9078474967250785,793.0847445163314,56.793216925791086,Boost All,720.0,24.626277623581117,3.17,0.06
rack-150,datacenter_rack,rack-746,2025-02-01T01:00:00Z,25.88702853679344,19.81323689357823,52.10130139683734,48.78403006127201,1.7051804849949683,850.8460071810993,45.023281483268114,Boost All,600.0,23.298137935407382,1.89,0.07
rack-150,datacenter_rack,rack-747,2025-02-01T02:00:00Z,21.926037754800344,25.63230458485829,100.0,43.33646576879548,1.7083333333333333,1440.0,100.0,Boost All,1020.0,33.62812153429759,2.07,0.11
rack-150,datacenter_rack,rack-748,2025-02-01T03:00:00Z,21.84927459123116,17.7943640974345,41.27709423487136,44.17637630020839,1.8359942809654433,717.7082590889178,47.350545386982446,Increase Chiller,600.0,25.3277805999594,2.15,0.06
rack-150,datacenter_rack,rack-749,2025-02-01T04:00:00Z,23.72018261054573,24.156059935179147,94.52726458343318,44.42456659007803,1.7430690483789022,1372.6853543762281,99.464383893137,Increase Chiller,1020.0,29.222283647066387,0.28,0.13
rack-150,datacenter_rack,rack-750,2025-02-01T05:00:00Z,26.49924551077389,21.70335137245052,84.59152028263566,57.59489837029663,1.7916987114699778,1250.4756994764186,87.65318093463206,Increase Chiller,990.0,26.96732724197168,2.5,0.11
rack-151,datacenter_rack,rack-751,2025-02-01T06:00:00Z,21.727309428475927,22.958769058448613,85.83481128078583,42.918978509578665,1.7031303321879487,1265.7681787536658,84.415614297181,Reduce AHU,890.0,28.31640418399136,2.27,0.09
rack-151,datacenter_rack,rack-752,2025-02-01T07:00:00Z,24.029573565675825,22.343289035455616,73.56744229266492,45.28960018921753,1.7085967331129222,1114.8795401997786,70.5318553201654,Boost All,790.0,27.137470526211736,0.03,0.1
rack-151,datacenter_rack,rack-753,2025-02-01T08:00:00Z,28.63920014678273,25.131627281763027,92.07717162031742,57.98920675966913,1.7746457198985306,1342.5492109299041,93.64962136874432,Reduce AHU,1040.0,30.774897923077464,4.64,0.11
rack-151,datacenter_rack,rack-754,2025-02-01T09:00:00Z,23.36088810435439,20.619215627886607,61.92771882797311,46.37126929724513,1.7718344704211735,971.7109415840692,64.50533470247274,Increase Chiller,750.0,22.037068136200617,0.64,0.09
rack-151,datacenter_rack,rack-755,2025-02-01T10:00:00Z,26.539945765655556,21.35114336444741,74.88949253564684,48.72655919457297,1.6895693523140172,1131.1407581884562,67.26877962791865,Boost All,780.0,27.656110194257984,2.54,0.08
rack-152,datacenter_rack,rack-756,2025-02-01T11:00:00Z,24.3051237825342,25.576073007075863,88.10003780709448,47.87876822873925,1.7652880994721603,1293.630465027262,93.38350005089266,Boost All,990.0,32.786454475050704,0.31,0.14
rack-152,datacenter_rack,rack-757,2025-02-01T12:00:00Z,22.330450567099053,22.25661316074475,72.22359040287355,41.5310711904519,1.7283651677856495,1098.3501619553447,73.94083506918776,Eco Mode,800.0,26.2148384488322,1.67,0.1
rack-152,datacenter_rack,rack-758,2025-02-01T13:00:00Z,23.17464003658478,20.99889691200187,64.68600019336152,48.107014435528754,1.6761877868868802,1005.6378023783468,55.50210044091008,Increase Chiller,680.0,23.809528491517312,0.83,0.1
rack-152,datacenter_rack,rack-759,2025-02-01T14:00:00Z,32.492382460151575,21.594060552453666,68.83584250355159,61.18659207722757,1.7949420014848976,1056.6808627936846,66.1456189855059,Reduce AHU,840.0,25.30903350936796,8.49,0.09
rack-152,datacenter_rack,rack-760,2025-02-01T15:00:00Z,24.469070563838837,24.285561649915536,74.42039572427885,48.98340205056406,1.6753329253582312,1125.3708674086297,64.72522213648462,Maintain,760.0,26.719379582359394,0.47,0.11
rack-153,datacenter_rack,rack-761,2025-02-01T16:00:00Z,21.925865987545897,18.938133219557027,35.66801419992306,47.30653124841227,1.8478278827530559,648.7165746590535,39.71852145851416,Increase Chiller,550.0,23.4912682667589,2.07,0.07
